,Total
84611,23.156592
84612,23.224353999999998
84613,22.902614
84614,22.040585999999998
84615,21.983566
84616,21.442912
84617,21.686383
84618,21.205151
84619,20.477342
84620,20.282556
84621,20.542012999999997
84622,19.895907
84623,20.605184
84624,20.35617
84625,20.590276
84626,20.330821
84627,20.527936
84628,20.206848
84629,20.391710000000003
84630,20.346998
84631,20.463504
84632,20.163907000000002
84633,20.320289000000002
84634,20.468224
84635,20.66739
84636,20.369549
84637,20.261848
84638,20.576862
84639,20.503196000000003
84640,20.456014
84641,20.162793999999998
84642,20.608255999999997
84643,20.188491999999997
84644,20.571324
84645,20.58492
84646,20.680926
84647,20.614354
84648,20.577742
84649,20.405917
84650,20.532669
84651,20.821037
84652,20.541807
84653,21.048546
84654,20.778142000000003
84655,20.403349
84656,21.065275
84657,21.179594
84658,20.643503000000003
84659,20.788323
84660,20.767652
84661,20.562864
84662,20.37557
84663,20.663874
84664,20.265399000000002
84665,20.803635
84666,20.633592
84667,20.275087
84668,21.067112
84669,20.562351
84670,20.503764
84671,20.255506
84672,20.459742
84673,20.399247
84674,20.628613
84675,20.977624
84676,20.695270999999998
84677,21.009091
84678,21.086314
84679,20.457245999999998
84680,20.621038
84681,20.978245
84682,20.643262999999997
84683,20.713963
84684,20.531100000000002
84685,20.53167
84686,20.358797
84687,21.801346000000002
84688,21.78033
84689,21.990614
84690,22.146145
84691,21.698338
84692,21.38091
84693,21.346395
84694,21.272423
84695,19.452112
84696,19.595886999999998
84697,19.357822
84698,19.162004
84699,17.247815
84700,17.288501
84701,17.599342
84702,17.21386
84703,17.782946000000003
84704,17.435942999999998
84705,17.716989
84706,17.634811
84707,17.789755999999997
84708,17.923286
84709,17.73828
84710,17.743702
84711,17.394529
84712,17.725286
84713,17.492637000000002
84714,17.497994
84715,17.434914
84716,17.585587
84717,17.341549
84718,17.754325
84719,17.491734
84720,19.251572
84721,19.542797999999998
84722,19.659834
84723,19.518208
84724,19.575367999999997
84725,22.050570999999998
84726,21.877494
84727,22.032574
84728,22.024925
84729,22.123568
84730,22.196727
84731,22.136941
84732,22.069709000000003
84733,21.789156
84734,19.486693000000002
84735,19.541188
84736,19.57729
84737,19.588659
84738,19.429544
84739,19.234688
84740,19.678837
84741,19.423484000000002
84742,19.464877
84743,19.172624
84744,22.378447
84745,22.198654
84746,22.215993
84747,21.768940999999998
84748,21.750804000000002
84749,21.7581
84750,20.792426
84751,20.860227000000002
84752,20.68184
84753,20.728008000000003
84754,20.816523
84755,20.434923
84756,20.84379
84757,20.267178
84758,20.708071
84759,20.950623
84760,20.644236999999997
84761,20.523888999999997
84762,20.955264
84763,20.28078
84764,20.537068
84765,20.381836999999997
84766,20.645927999999998
84767,20.38951
84768,20.319288999999998
84769,20.550573999999997
84770,20.474893
84771,20.212338
84772,20.589672
84773,20.175896
84774,20.499290000000002
84775,20.197026
84776,20.647016
84777,20.367407
84778,20.812811
84779,20.669075
84780,20.329194
84781,20.331395
84782,20.874974
84783,20.504481
84784,20.472121
84785,20.641907
84786,20.401012
84787,20.603267
84788,20.503841
84789,20.693045
84790,20.284532
84791,20.580714
84792,20.432055
84793,20.365619
84794,20.577312
84795,20.688597
84796,20.694405
84797,20.309297
84798,20.645269
84799,20.660688
84800,20.778767000000002
84801,20.341127
84802,20.464031
84803,20.408775
84804,20.493828
84805,20.546157
84806,20.478096999999998
84807,21.130133999999998
84808,20.73227
84809,20.687729
84810,20.652848
84811,20.517721
84812,20.611869
84813,20.464859
84814,20.893203
84815,20.429592
84816,20.338351000000003
84817,20.586148
84818,21.065704
84819,20.740271
84820,20.455137999999998
84821,20.277795
84822,20.426144
84823,20.454846
84824,20.46186
84825,20.715831
84826,20.698505
84827,20.466430000000003
84828,20.367026000000003
84829,20.712462000000002
84830,20.664192999999997
84831,20.406156000000003
84832,20.500377999999998
84833,20.838962000000002
84834,20.45298
84835,20.895338
84836,20.445845
84837,20.615713
84838,20.729623
84839,20.510271
84840,20.688775
84841,20.488832000000002
84842,20.403935
84843,20.696340999999997
84844,20.904116000000002
84845,20.165944000000003
84846,20.679203
84847,20.633339
84848,20.599913
84849,20.360512
84850,20.660939
84851,20.594862
84852,20.835062
84853,20.503416
84854,20.868289
84855,20.868289
84856,20.777075
84857,20.60335
84858,20.612659
84859,20.815735
84860,20.76153
84861,20.506216000000002
84862,20.739528999999997
84863,20.610844
84864,20.831996
84865,20.609553
84866,20.474499
84867,20.535144
84868,20.748217
84869,20.594391
84870,20.673843
84871,20.450344
84872,20.741412
84873,20.712094
84874,20.534938
84875,20.452429
84876,20.314453
84877,20.466137
84878,20.702367000000002
84879,20.380527
84880,20.259676
84881,20.448675
84882,20.640954999999998
84883,20.644970999999998
84884,20.390382
84885,20.465925
84886,20.634382000000002
84887,20.720729
84888,20.510687
84889,20.544895
84890,20.364065
84891,20.40408
84892,20.527411
84893,20.539365
84894,20.532454
84895,20.367702
84896,20.797325
84897,20.600572
84898,20.479571999999997
84899,20.854832000000002
84900,20.854832000000002
84901,20.975392
84902,20.97941
84903,20.426837
84904,20.568935
84905,20.541561
84906,20.219659999999998
84907,20.692396000000002
84908,20.434927000000002
84909,20.493155
84910,20.487487
84911,20.534333
84912,20.300851
84913,20.588943999999998
84914,20.302732
84915,20.466475
84916,20.612311
84917,20.297803000000002
84918,20.708391
84919,20.616219
84920,20.52838
84921,20.845447
84922,20.842261
84923,20.891266
84924,20.468787
84925,20.664036
84926,20.938814999999998
84927,21.151006000000002
84928,20.770384
84929,20.862644000000003
84930,20.669562
84931,20.905157
84932,20.475942
84933,20.440354
84934,20.452379999999998
84935,21.002309
84936,20.604587000000002
84937,20.998898
84938,20.956049
84939,20.525688
84940,20.49297
84941,20.759428999999997
84942,20.723761
84943,20.462646
84944,20.399779
84945,20.646454
84946,20.969166
84947,20.6747
84948,20.838294
84949,20.823931
84950,20.732293
84951,20.436424000000002
84952,20.556567
84953,20.490040999999998
84954,20.63042
84955,20.530766
84956,20.358311999999998
84957,21.735677
84958,21.720157
84959,22.203753
84960,22.203753
84961,19.283027
84962,19.603318
84963,19.367136
84964,19.231839
84965,19.628553
84966,19.151183
84967,19.075227
84968,19.5223
84969,21.790849
84970,21.693696
84971,22.078252999999997
84972,22.032870000000003
84973,20.453118
84974,20.596094
84975,20.66789
84976,20.808889999999998
84977,20.768026
84978,20.812213
84979,20.810029
84980,21.027008
84981,20.535685
84982,20.760851000000002
84983,20.698018
84984,20.692777
84985,20.595706999999997
84986,20.585864
84987,20.763054
84988,20.793134000000002
84989,20.363643
84990,20.732513
84991,20.943933
84992,20.843154
84993,20.781165
84994,21.099431000000003
84995,20.737375999999998
84996,20.743431
84997,20.75193
84998,21.510919
84999,21.557642
85000,21.880335
85001,21.849774
85002,21.456974000000002
85003,21.749289
85004,20.878413
85005,19.126625
85006,21.364767
85007,21.851076
85008,17.138302
85009,17.525126
85010,16.971687
85011,17.587654
85012,16.704538
85013,16.529106
85014,16.748508
85015,16.275277
85016,16.673541
85017,16.5937
85018,16.649033
85019,16.734597
85020,16.734597
85021,16.298946
85022,16.585981
85023,16.537986
85024,18.321402
85025,20.389203000000002
85026,20.559819
85027,20.820386
85028,20.836631
85029,20.262363999999998
85030,20.775774
85031,20.882191
85032,20.941606
85033,20.687170000000002
85034,20.544582
85035,20.724473
85036,20.675705999999998
85037,20.416832
85038,21.055553
85039,20.584575
85040,20.909078
85041,20.549155
85042,20.598291
85043,20.875692
85044,20.429432
85045,20.757609000000002
85046,20.716
85047,20.805792
85048,20.715691
85049,20.832334000000003
85050,20.779991000000003
85051,20.455139
85052,20.805301999999998
85053,21.005029
85054,20.621061
85055,20.865558
85056,20.57886
85057,20.917188000000003
85058,20.626596
85059,20.405776
85060,20.835613000000002
85061,20.691312
85062,20.636854
85063,20.70457
85064,20.318454000000003
85065,20.73365
85066,20.667512000000002
85067,20.992506
85068,20.197389
85069,20.586014
85070,20.641421
85071,20.505096
85072,20.834281
85073,20.8149
85074,22.269154
85075,21.761855
85076,22.049202
85077,21.812645
85078,21.756239
85079,21.983393
85080,21.975318
85081,22.031781000000002
85082,22.105941
85083,22.03074
85084,22.119134
85085,18.466862
85086,19.398791
85087,17.176478
85088,13.839962
85089,13.553915
85090,15.628859
85091,16.946793
85092,16.504828
85093,16.595720999999998
85094,16.559174
85095,17.267479
85096,16.950698
85097,16.955591000000002
85098,15.980036
85099,17.895294999999997
85100,17.369586
85101,18.271096
85102,18.333312
85103,18.154004999999998
85104,18.229644999999998
85105,18.267271
85106,18.396988
85107,18.425909
85108,18.449358
85109,18.460128
85110,18.316572
85111,18.009376
85112,18.387321
85113,18.069029999999998
85114,18.376438999999998
85115,17.972015
85116,18.429544
85117,18.246237999999998
85118,18.477152
85119,18.092786
85120,18.309079
85121,18.28845
85122,18.161897
85123,18.628188
85124,18.199938
85125,18.111404
85126,17.828915000000002
85127,18.065393
85128,18.495204
85129,18.101206
85130,18.083557
85131,17.835568000000002
85132,17.661115000000002
85133,19.384
85134,18.860553
85135,19.077491000000002
85136,19.247695
85137,19.26819
85138,19.064236
85139,19.248235
85140,19.18784
85141,19.168419999999998
85142,19.283383
85143,19.01451
85144,19.41769
85145,19.3093
85146,19.246079
85147,19.225894
85148,20.144764000000002
85149,19.206353
85150,21.612991
85151,21.410216
85152,21.870792
85153,21.666443
85154,21.427318
85155,21.598376000000002
85156,21.8086
85157,21.959361
85158,21.78267
85159,21.784207000000002
85160,21.779377
85161,21.661546
85162,21.239774
85163,21.557119
85164,21.393642
85165,21.734172
85166,21.841634
85167,21.665928
85168,20.622707
85169,19.958996
85170,20.229315999999997
85171,20.533615
85172,20.349356
85173,20.448914000000002
85174,20.561497
85175,20.527863
85176,20.737141
85177,20.185738999999998
85178,20.584752
85179,20.729632
85180,20.470509
85181,20.648539999999997
85182,20.511561999999998
85183,20.51296
85184,20.853958
85185,21.034629
85186,20.600581
85187,20.485104
85188,20.55523
85189,20.717416999999998
85190,20.304579
85191,20.638602
85192,20.562232
85193,20.933061
85194,21.071182
85195,20.844611999999998
85196,20.539265999999998
85197,20.693485000000003
85198,20.629764
85199,20.598457
85200,20.916312
85201,20.812903
85202,20.869092000000002
85203,20.582096
85204,20.475217999999998
85205,20.559964
85206,20.800535
85207,20.237895
85208,20.83172
85209,20.588154000000003
85210,20.802095
85211,20.620963000000003
85212,20.492858
85213,20.603892000000002
85214,20.740572
85215,20.643341
85216,20.896144
85217,20.517861
85218,20.697844
85219,20.630371
85220,20.440239
85221,20.576662
85222,20.521033
85223,20.712889
85224,20.457608
85225,20.802352999999997
85226,20.519702000000002
85227,20.906993999999997
85228,20.439797
85229,20.518762
85230,20.647833
85231,20.763954
85232,20.418062
85233,21.865896
85234,21.616607000000002
85235,21.517074
85236,21.555324
85237,21.588376
85238,21.710072
85239,22.052428
85240,21.703581
85241,21.871357
85242,20.284390000000002
85243,20.448
85244,20.610012
85245,20.225151
85246,20.435225
85247,20.260233
85248,20.035124
85249,19.569269
85250,20.824956
85251,20.450252
85252,20.411595
85253,20.531649
85254,19.534833
85255,20.407248
85256,20.63815
85257,20.409430999999998
85258,20.587698
85259,20.659084
85260,20.323009
85261,20.480663
85262,20.666196
85263,20.638032000000003
85264,20.449172
85265,20.570085
85266,20.588046
85267,20.058526999999998
85268,20.454411
85269,20.491469000000002
85270,20.561202
85271,20.778646000000002
85272,20.603597
85273,20.547641
85274,20.724009000000002
85275,20.696071
85276,20.788124
85277,20.873458
85278,20.670136
85279,20.547483
85280,20.392608000000003
85281,20.654471
85282,20.469538999999997
85283,20.778562
85284,21.414763
85285,21.874266
85286,19.268587
85287,19.317887
85288,16.835928000000003
85289,17.012594
85290,18.629355
85291,19.268832
85292,19.324583999999998
85293,19.130391
85294,19.138763
85295,18.56798
85296,18.543250999999998
85297,18.547213
85298,20.546737999999998
85299,20.701457
85300,20.61634
85301,20.957609
85302,20.765046
85303,20.108776
85304,20.672883
85305,20.612068999999998
85306,20.453156
85307,20.552847999999997
85308,20.567287999999998
85309,20.337617
85310,20.753812
85311,20.734180000000002
85312,20.306724000000003
85313,20.697768
85314,20.664462
85315,20.476879
85316,20.460780999999997
85317,20.10772
85318,20.62559
85319,20.708781000000002
85320,20.476175
85321,20.378320000000002
85322,20.378320000000002
85323,20.605587999999997
85324,20.436117
85325,20.700439
85326,20.276952
85327,19.042180000000002
85328,19.006084
85329,18.992449999999998
85330,17.085445
85331,19.315299
85332,18.808876
85333,18.417354
85334,19.506471
85335,19.218947
85336,21.120712
85337,21.495705
85338,20.511229
85339,20.447935
85340,20.99841
85341,20.767573
85342,20.701829
85343,20.848968
85344,20.91996
85345,20.667906000000002
85346,20.969208000000002
85347,20.656842
85348,20.573038
85349,20.852368
85350,20.586878
85351,20.91275
85352,20.814448
85353,21.075516
85354,20.74936
85355,20.570967
85356,20.853999
85357,20.493496999999998
85358,20.718463
85359,20.757604
85360,20.664366
85361,20.687771
85362,20.762918
85363,20.7985
85364,20.739503
85365,20.865758999999997
85366,20.047055
85367,20.426166000000002
85368,19.910939
85369,19.906081
85370,18.691333
85371,18.580376
85372,19.227767999999998
85373,20.183661
85374,19.992823
85375,20.270373
85376,20.299961
85377,20.351326
85378,20.061376000000003
85379,20.097239000000002
85380,20.987202
85381,20.582651
85382,20.582651
85383,20.479368
85384,20.82282
85385,21.192790000000002
85386,20.794647
85387,20.161532
85388,20.938294
85389,20.681933
85390,20.805159
85391,21.027824000000003
85392,20.393687999999997
85393,20.795433
85394,20.786158
85395,20.858824
85396,20.744686
85397,20.624795
85398,20.864555
85399,20.935932
85400,20.957014
85401,20.855353
85402,20.792634999999997
85403,20.952468000000003
85404,20.615259000000002
85405,20.466526
85406,20.96539
85407,20.469115000000002
85408,20.797530000000002
85409,21.058063
85410,21.040737
85411,20.843003
85412,20.804941
85413,20.663887
85414,20.527020999999998
85415,20.592091
85416,20.622788999999997
85417,20.708648
85418,20.722216
85419,20.351273
85420,20.146273
85421,20.609832
85422,20.517754
85423,20.376125000000002
85424,20.747763
85425,20.58616
85426,20.58616
85427,20.807718
85428,20.627535
85429,20.675224
85430,20.715353999999998
85431,20.588369999999998
85432,20.870859
85433,20.610249
85434,21.032217
85435,20.744886
85436,20.880380000000002
85437,20.681924000000002
85438,20.759951
85439,20.737432
85440,20.766545999999998
85441,20.874373
85442,20.34422
85443,20.590187999999998
85444,20.751629
85445,20.827368999999997
85446,20.924815
85447,21.017044
85448,20.891103
85449,20.742499
85450,20.821050999999997
85451,20.573559
85452,20.804381
85453,20.868371
85454,20.735146
85455,20.677627
85456,20.753833
85457,20.752636
85458,20.887784
85459,20.698103
85460,20.719308
85461,21.229546
85462,21.023062
85463,20.599041
85464,20.511505999999997
85465,20.657944999999998
85466,20.528588
85467,20.542785
85468,20.514856
85469,20.604199
85470,20.9666
85471,20.846322999999998
85472,20.807115000000003
85473,20.337729
85474,20.351789
85475,20.515801
85476,20.586592
85477,20.56292
85478,20.810518000000002
85479,20.493381999999997
85480,20.187271
85481,19.983549
85482,20.733251000000003
85483,20.813792
85484,20.758119999999998
85485,20.368397
85486,20.853948000000003
85487,20.26931
85488,20.605958
85489,20.728936
85490,20.346816
85491,20.376049000000002
85492,20.495673
85493,20.302811
85494,20.445396000000002
85495,20.463487
85496,20.695899
85497,20.730772
85498,20.727995
85499,20.677616
85500,20.640145
85501,20.807945
85502,20.822419
85503,20.792327
85504,20.520384
85505,20.432479999999998
85506,20.567635
85507,20.908169
85508,20.87252
85509,20.861694
85510,20.907325
85511,20.904478
85512,20.91313
85513,20.990699999999997
85514,21.201823
85515,20.866823
85516,21.064358
85517,20.924477000000003
85518,20.953998
85519,20.712471
85520,21.037526999999997
85521,20.603363
85522,20.577636
85523,20.540202
85524,20.786746
85525,20.938760000000002
85526,20.958377
85527,20.866191999999998
85528,20.706316
85529,20.662213
85530,20.910003
85531,21.186377
85532,21.097724
85533,21.122394
85534,21.089513
85535,21.356305
85536,21.213789
85537,21.154258
85538,21.002295
85539,21.156276
85540,20.794573
85541,21.105824
85542,21.233574
85543,21.060757000000002
85544,21.048122
85545,20.832203
85546,21.119475
85547,21.062199
85548,21.02989
85549,20.632754
85550,20.880063
85551,20.7474
85552,20.959231
85553,21.331395999999998
85554,20.591957999999998
85555,21.095928
85556,21.006698999999998
85557,20.919411
85558,20.774751000000002
85559,20.726254
85560,20.956304
85561,20.736271000000002
85562,20.799207000000003
85563,20.799207000000003
85564,20.742854
85565,20.921968
85566,21.015389
85567,20.797773999999997
85568,20.359683
85569,20.854584000000003
85570,20.678974
85571,20.699207
85572,20.633449
85573,20.834069999999997
85574,20.255603
85575,20.828177
85576,20.774942
85577,20.463619
85578,20.560552
85579,20.930609
85580,20.554316999999998
85581,20.74054
85582,20.133107
85583,20.767894
85584,20.335698999999998
85585,20.434055
85586,20.522862
85587,20.529623
85588,20.62348
85589,20.837277
85590,20.216479
85591,20.6674
85592,20.059257000000002
85593,20.112887999999998
85594,19.73984
85595,20.302684
85596,20.050421
85597,19.893384
85598,19.892986999999998
85599,19.396181
85600,20.00657
85601,20.08381
85602,20.396771
85603,19.938848
85604,20.125624
85605,19.831432999999997
85606,19.520646
85607,19.974792
85608,19.862092
85609,20.077956
85610,20.450196
85611,20.124778
85612,19.819482
85613,19.561402
85614,19.351129
85615,20.14862
85616,20.593325
85617,20.222662
85618,20.570698
85619,20.229952
85620,20.827309
85621,20.546357999999998
85622,19.914138
85623,20.252927
85624,20.259238
85625,19.988937
85626,19.901858
85627,19.865892
85628,20.523575
85629,19.418296
85630,19.869856
85631,19.714449000000002
85632,19.609812
85633,18.817553
85634,19.831896
85635,19.295613
85636,18.850759
85637,18.650574
85638,18.905431999999998
85639,19.252686
85640,18.954873
85641,19.11225
85642,18.890594999999998
85643,18.065784999999998
85644,18.04308
85645,17.998216
85646,18.19888
85647,18.225958
85648,18.126105
85649,17.571846999999998
85650,17.778022
85651,17.213545
85652,17.634388
85653,17.203142
85654,16.670636000000002
85655,16.503891
85656,16.131093999999997
85657,16.467698
85658,16.384354000000002
85659,15.696174000000001
85660,14.810741
85661,16.383765
85662,16.318960999999998
85663,16.071113
85664,16.191498
85665,16.057536
85666,15.581714000000002
85667,15.542996
85668,15.618601
85669,15.09232
85670,16.111922999999997
85671,15.404612
85672,16.072478
85673,16.572692
85674,17.235881
85675,15.712368999999999
85676,15.885534
85677,15.989481999999999
85678,15.980114999999998
85679,15.050205
85680,15.604173
85681,15.680903
85682,16.320392
85683,16.607649000000002
85684,16.283793
85685,16.587638
85686,16.771514
85687,16.149542
85688,16.718786
85689,16.282774
85690,16.198271
85691,16.219822999999998
85692,16.161304
85693,15.426269
85694,16.151989999999998
85695,15.652516
85696,15.560258999999999
85697,15.213993
85698,14.798131
85699,15.148564
85700,15.318782
85701,15.042984
85702,15.24894
85703,14.713975999999999
85704,14.986448000000001
85705,14.555154
85706,14.3975
85707,13.941454
85708,14.246891999999999
85709,13.436267
85710,13.9656
85711,13.404339
85712,13.767686000000001
85713,13.453158
85714,13.906896
85715,13.472808
85716,13.13936
85717,13.10478
85718,12.537229
85719,13.204832
85720,12.430109
85721,12.29494
85722,12.900374
85723,12.665887
85724,12.645478
85725,12.834358
85726,12.860368000000001
85727,12.596783
85728,12.7241
85729,12.612578
85730,12.139178000000001
85731,11.999815
85732,11.05447
85733,11.815470000000001
85734,11.732985
85735,12.030394000000001
85736,11.721027
85737,12.060373
85738,10.963394000000001
85739,11.289611
85740,11.357342
85741,10.027750000000001
85742,10.360314
85743,10.191281
85744,10.007633
85745,9.664461
85746,9.945416999999999
85747,9.977222000000001
85748,9.142546
85749,9.491736
85750,9.655967
85751,9.096731
85752,9.787704999999999
85753,9.247194
85754,8.714957
85755,8.950807999999999
85756,9.23271
85757,8.797068
85758,8.477768999999999
85759,8.48827
85760,8.179009
85761,8.402006
85762,8.217259
85763,7.928732
85764,8.219395
85765,7.263912
85766,7.805880999999999
85767,8.498812
85768,8.523554
85769,8.352471
85770,7.9752209999999994
85771,7.853991
85772,8.057602
85773,8.441188
85774,8.075346999999999
85775,7.9439969999999995
85776,8.117448
85777,8.352082
85778,8.424702
85779,7.886444
85780,8.221234
85781,7.705692
85782,7.588182
85783,7.921886000000001
85784,7.537926000000001
85785,7.372409
85786,7.355824999999999
85787,7.079331
85788,6.980638000000001
85789,6.957491
85790,6.9771540000000005
85791,6.815896
85792,6.616741
85793,6.75341
85794,6.830535
85795,6.791671
85796,6.692373
85797,6.636926000000001
85798,6.771904
85799,6.4890620000000006
85800,6.458629
85801,6.799434
85802,6.275743
85803,6.275743
85804,6.516361
85805,6.487228
85806,6.255217999999999
85807,6.026287
85808,5.8931249999999995
85809,5.957238
85810,5.775930000000001
85811,5.708069
85812,5.193003
85813,5.334135
85814,5.310498
85815,5.421934
85816,5.211315
85817,5.240242
85818,4.927104
85819,5.232888
85820,5.2779869999999995
85821,4.984998
85822,4.873697
85823,4.6056159999999995
85824,4.326295
85825,4.599387999999999
85826,4.450430000000001
85827,4.313912999999999
85828,4.213026
85829,4.250021
85830,4.097983
85831,4.102035
85832,4.135242
85833,4.19806
85834,4.094438
85835,4.020499
85836,3.954358
85837,3.9244190000000003
85838,3.879401
85839,3.8071610000000002
85840,3.819063
85841,3.777286
85842,3.956422
85843,3.785383
85844,4.206722
85845,4.359859
85846,4.251118
85847,4.293729
85848,4.084216
85849,4.091483
85850,4.05592
85851,4.058552000000001
85852,4.035399
85853,3.943524
85854,3.9942010000000003
85855,3.853337
85856,3.859198
85857,3.7542289999999996
85858,3.866229
85859,3.750973
85860,3.679107
85861,3.6415349999999997
85862,3.509214
85863,3.513197
85864,3.5830460000000004
85865,3.5686050000000002
85866,3.519955
85867,3.7820650000000002
85868,3.737187
85869,3.697164
85870,3.781002
85871,3.766655
85872,3.505532
85873,3.529803
85874,3.7016809999999998
85875,3.507878
85876,3.7645479999999996
85877,3.8313620000000004
85878,3.687774
85879,3.889234
85880,3.6645950000000003
85881,3.39433
85882,3.435874
85883,3.491557
85884,3.6123840000000005
85885,3.7026630000000003
85886,3.5345950000000004
85887,3.921577
85888,4.0387450000000005
85889,4.606693
85890,4.687015
85891,4.457262999999999
85892,4.909789
85893,4.44662
85894,4.302637
85895,4.45851
85896,4.22802
85897,4.234114
85898,4.50661
85899,4.8707080000000005
85900,5.0786549999999995
85901,6.359544
85902,6.258799
85903,6.72641
85904,6.600375
85905,6.643042
85906,6.699194
85907,7.06424
85908,7.17834
85909,7.627846
85910,7.193539
85911,6.951271
85912,7.036991
85913,6.986912
85914,7.120842
85915,6.872859
85916,7.092192
85917,7.103977
85918,6.992068
85919,6.427132
85920,6.678836
85921,6.511463
85922,6.758877
85923,6.536619999999999
85924,6.001035
85925,6.230004
85926,5.967131
85927,6.090682
85928,6.313024
85929,6.16364
85930,6.261091
85931,6.328037999999999
85932,6.2319379999999995
85933,6.373199
85934,6.365463999999999
85935,6.1479669999999995
85936,5.90366
85937,5.026447
85938,5.284639
85939,5.069023
85940,4.952248
85941,4.789977
85942,4.894194
85943,5.390701
85944,5.42597
85945,5.2896160000000005
85946,5.443769
85947,5.210137
85948,4.93889
85949,5.078504000000001
85950,5.409751
85951,5.014609
85952,4.814249
85953,4.895448
85954,4.694361000000001
85955,4.853944
85956,5.017945
85957,4.56763
85958,5.152387
85959,4.839093999999999
85960,4.799557
85961,5.186107
85962,4.706634
85963,4.770391
85964,4.371595
85965,5.101698000000001
85966,5.174224000000001
85967,5.354805
85968,5.032735
85969,5.1704159999999995
85970,5.205882
85971,5.334645
85972,5.078979
85973,5.691151
85974,6.033764
85975,5.857381999999999
85976,5.8758099999999995
85977,5.780712
85978,5.88556
85979,6.165887
85980,6.020559
85981,6.161531
85982,6.185247
85983,5.975084
85984,6.272919
85985,6.272919
85986,5.894528
85987,6.269909
85988,6.181279
85989,6.140159000000001
85990,6.093380999999999
85991,5.74789
85992,5.959369000000001
85993,5.86125
85994,6.633623
85995,6.335459
85996,6.215371
85997,6.196973999999999
85998,5.78678
85999,5.787378
86000,5.4482040000000005
86001,5.225932
86002,5.302737
86003,5.242535999999999
86004,4.975686
86005,5.043311
86006,5.0960909999999995
86007,4.996208
86008,4.848108
86009,5.267136
86010,5.210398
86011,5.181163
86012,5.044433
86013,5.36362
86014,4.963094
86015,4.85671
86016,4.891197
86017,4.880955
86018,4.60556
86019,4.5110969999999995
86020,4.290759
86021,4.464643000000001
86022,4.297479
86023,4.040865
86024,3.937763
86025,3.939584
86026,3.7922590000000005
86027,3.961831
86028,3.8047449999999996
86029,3.9410600000000002
86030,3.8639140000000003
86031,3.741171
86032,3.848173
86033,3.7940120000000004
86034,3.8816110000000004
86035,3.6419430000000004
86036,3.637277
86037,3.696026
86038,3.659536
86039,3.610519
86040,3.606461
86041,3.5518410000000005
86042,3.5362229999999997
86043,3.548828
86044,3.538373
86045,3.490456
86046,3.3395859999999997
86047,3.3457169999999996
86048,3.2994399999999997
86049,3.1547080000000003
86050,3.249345
86051,2.816287
86052,3.00189
86053,3.095777
86054,3.0174630000000002
86055,3.020036
86056,2.973621
86057,3.071222
86058,3.005705
86059,2.92394
86060,2.8577649999999997
86061,3.180043
86062,3.026473
86063,2.963722
86064,3.082508
86065,2.8295760000000003
86066,2.8876850000000003
86067,2.692775
86068,2.746846
86069,2.715625
86070,2.836898
86071,2.8010669999999998
86072,2.763032
86073,2.7503770000000003
86074,2.792741
86075,2.809568
86076,2.881558
86077,2.890956
86078,2.887519
86079,2.897583
86080,2.8616580000000003
86081,2.8720749999999997
86082,2.852359
86083,2.870336
86084,2.828193
86085,2.88997
86086,2.897481
86087,2.949048
86088,2.910229
86089,2.939503
86090,2.9479509999999998
86091,3.032759
86092,3.094663
86093,3.148002
86094,3.269698
86095,3.1215900000000003
86096,3.2463800000000003
86097,3.2480849999999997
86098,3.270087
86099,3.2090620000000003
86100,3.3170599999999997
86101,3.381602
86102,3.362284
86103,3.410112
86104,3.597951
86105,3.56044
86106,3.5903039999999997
86107,3.6025150000000004
86108,3.687823
86109,3.726115
86110,3.880916
86111,3.7611410000000003
86112,3.8635580000000003
86113,3.815885
86114,3.78087
86115,3.883109
86116,3.962123
86117,4.021662
86118,4.1125609999999995
86119,4.176085
86120,4.2969100000000005
86121,4.874335
86122,5.1439710000000005
86123,5.4383669999999995
86124,5.70426
86125,5.58026
86126,5.516208
86127,5.713393
86128,5.714561
86129,5.775441
86130,5.779541999999999
86131,5.728347
86132,5.590142
86133,5.767832
86134,6.063478
86135,6.279629
86136,6.713374999999999
86137,6.539804999999999
86138,6.823791
86139,6.987922
86140,7.0366420000000005
86141,6.95093
86142,6.706053000000001
86143,6.479775
86144,7.088891
86145,7.46047
86146,7.700816
86147,7.114246
86148,7.390834
86149,7.66689
86150,7.3503620000000005
86151,7.295170000000001
86152,7.525881
86153,8.248467
86154,7.7543310000000005
86155,8.178432
86156,7.98523
86157,8.905305
86158,9.515751
86159,9.79325
86160,9.468737999999998
86161,9.230301
86162,8.922283
86163,9.416332
86164,8.738128
86165,9.196449000000001
86166,9.196449000000001
86167,10.195587
86168,10.338256000000001
86169,9.935544
86170,10.151728
86171,10.379379
86172,10.750885
86173,10.66919
86174,10.558399000000001
86175,10.745809000000001
86176,11.247439
86177,11.4651
86178,11.121307
86179,11.460035000000001
86180,11.067922
86181,11.057500000000001
86182,11.593221
86183,11.145906
86184,11.819995
86185,11.663262
86186,11.410834999999999
86187,11.756006
86188,11.650259
86189,11.931104999999999
86190,11.722305
86191,11.272902
86192,11.73952
86193,12.186392999999999
86194,11.970344
86195,12.549576
86196,12.348037000000001
86197,12.113116999999999
86198,12.457768999999999
86199,12.569585
86200,12.236497
86201,11.969223
86202,12.52401
86203,12.306909000000001
86204,12.305413
86205,12.208654
86206,12.899484000000001
86207,12.664429
86208,12.475999
86209,12.518585999999999
